% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
1.87	300	2999	188	1	9	16	75
1.87	300	3000	188	1	10	28	185
1.871	300	3000	188	2	10	28	185
1.872	300	3000	188	3	10	28	185
1.873	300	3000	188	4	10	28	185
1.874	300	2997	188	5	7	18	79
1.874	300	3000	188	5	10	28	185
1.875	300	2995	188	6	5	0	4
1.875	300	3000	188	6	10	28	185
1.876	300	2996	188	7	6	2	9
1.876	300	3000	188	7	10	28	185
1.877	300	2997	188	8	7	4	15
1.877	300	3000	188	8	10	28	185
1.878	300	2998	188	9	8	8	32
1.878	300	3000	188	9	10	28	185
1.879	300	2999	188	10	9	16	75
1.879	300	3000	188	10	10	28	185
1.88	300	2999	189	1	9	16	75
1.88	300	3000	189	1	10	28	185
1.881	300	3000	189	2	10	28	185
1.882	300	2995	189	3	5	12	47
1.882	300	3000	189	3	10	28	185
1.883	300	3000	189	4	10	28	185
1.884	300	3000	189	5	10	28	185
1.885	300	2995	189	6	5	0	4
1.885	300	3000	189	6	10	28	185
1.886	300	2996	189	7	6	2	9
1.886	300	3000	189	7	10	28	185
1.887	300	2997	189	8	7	4	15
1.887	300	3000	189	8	10	28	185
1.888	300	2998	189	9	8	8	32
1.888	300	3000	189	9	10	28	185
1.889	300	2995	189	10	5	12	47
1.889	300	2999	189	10	9	16	75
1.889	300	3000	189	10	10	28	185
1.89	300	2995	190	1	5	12	47
1.89	300	2999	190	1	9	16	75
1.89	300	3000	190	1	10	28	185
1.891	300	3000	190	2	10	28	185
1.892	300	3000	190	3	10	28	185
1.893	300	3000	190	4	10	28	185
1.894	300	3000	190	5	10	28	185
1.895	300	2995	190	6	5	0	4
1.895	300	3000	190	6	10	28	185
1.896	300	2996	190	7	6	2	9
1.896	300	3000	190	7	10	28	185
1.897	300	2997	190	8	7	4	15
1.897	300	3000	190	8	10	28	185
1.898	300	2998	190	9	8	8	32
1.898	300	3000	190	9	10	28	185
1.899	300	2999	190	10	9	16	75
1.899	300	3000	190	10	10	28	185
1.9	300	2999	191	1	9	16	75
1.9	300	3000	191	1	10	28	185
1.901	300	3000	191	2	10	28	185
1.902	300	3000	191	3	10	28	185
1.903	300	3000	191	4	10	28	185
1.904	300	3000	191	5	10	28	185
1.905	300	2995	191	6	5	0	4
1.905	300	3000	191	6	10	28	185
1.906	300	2996	191	7	6	2	9
1.906	300	3000	191	7	10	28	185
1.907	300	2997	191	8	7	4	15
1.907	300	3000	191	8	10	28	185
1.908	300	2998	191	9	8	8	32
1.908	300	3000	191	9	10	28	185
1.909	300	2999	191	10	9	16	75
1.909	300	3000	191	10	10	28	185
1.91	300	2999	192	1	9	16	75
1.91	300	3000	192	1	10	28	185
1.911	300	3000	192	2	10	28	185
1.912	300	2995	192	3	5	12	47
1.912	300	3000	192	3	10	28	185
1.913	300	3000	192	4	10	28	185
1.914	300	3000	192	5	10	28	185
1.915	300	2995	192	6	5	0	4
1.915	300	3000	192	6	10	28	185
1.916	300	2996	192	7	6	2	9
1.916	300	3000	192	7	10	28	185
1.917	300	2997	192	8	7	4	15
1.917	300	2999	192	8	9	28	185
1.917	300	3000	192	8	10	28	185
1.918	300	2998	192	9	8	8	32
1.918	300	3000	192	9	10	28	185
1.919	300	2999	192	10	9	16	75
1.919	300	3000	192	10	10	28	185
1.92	300	2999	193	1	9	16	75
1.92	300	3000	193	1	10	28	185
1.921	300	3000	193	2	10	28	185
1.922	300	3000	193	3	10	28	185
1.923	300	3000	193	4	10	28	185
1.924	300	2997	193	5	7	18	79
1.924	300	3000	193	5	10	28	185
1.925	300	2995	193	6	5	0	4
1.925	300	3000	193	6	10	28	185
1.926	300	2996	193	7	6	2	9
1.926	300	3000	193	7	10	28	185
1.927	300	2997	193	8	7	4	15
1.927	300	3000	193	8	10	28	185
1.928	300	2998	193	9	8	8	32
1.928	300	3000	193	9	10	28	185
1.929	300	2999	193	10	9	16	75
1.929	300	3000	193	10	10	28	185
1.93	300	2999	194	1	9	16	75
1.93	300	3000	194	1	10	28	185
1.931	300	3000	194	2	10	28	185
1.932	300	3000	194	3	10	28	185
1.933	300	3000	194	4	10	28	185
1.934	300	3000	194	5	10	28	185
1.935	300	2995	194	6	5	0	4
1.935	300	2998	194	6	8	22	113
1.935	300	3000	194	6	10	28	185
1.936	300	2996	194	7	6	2	9
1.936	300	3000	194	7	10	28	185
1.937	300	2997	194	8	7	4	15
1.937	300	3000	194	8	10	28	185
1.938	300	2998	194	9	8	8	32
1.938	300	3000	194	9	10	28	185
1.939	300	2999	194	10	9	16	75
1.939	300	3000	194	10	10	28	185
1.94	300	2999	195	1	9	16	75
1.94	300	3000	195	1	10	28	185
1.941	300	3000	195	2	10	28	185
1.942	300	3000	195	3	10	28	185
1.943	300	3000	195	4	10	28	185
1.944	300	3000	195	5	10	28	185
1.945	300	2995	195	6	5	0	4
1.945	300	3000	195	6	10	28	185
1.946	300	2996	195	7	6	2	9
1.946	300	3000	195	7	10	28	185
1.947	300	2997	195	8	7	4	15
1.947	300	3000	195	8	10	28	185
1.948	300	2998	195	9	8	8	32
1.948	300	3000	195	9	10	28	185
1.949	300	2999	195	10	9	16	75
1.949	300	3000	195	10	10	28	185
1.95	300	2999	196	1	9	16	75
1.95	300	3000	196	1	10	28	185
1.951	300	3000	196	2	10	28	185
1.952	300	3000	196	3	10	28	185
1.953	300	3000	196	4	10	28	185
1.954	300	3000	196	5	10	28	185
1.955	300	2995	196	6	5	0	4
1.955	300	3000	196	6	10	28	185
1.956	300	2996	196	7	6	2	9
1.956	300	3000	196	7	10	28	185
1.957	300	2997	196	8	7	4	15
1.957	300	3000	196	8	10	28	185
1.958	300	2998	196	9	8	8	32
1.958	300	3000	196	9	10	28	185
1.959	300	2999	196	10	9	16	75
1.959	300	3000	196	10	10	28	185
1.96	300	2999	197	1	9	16	75
1.96	300	3000	197	1	10	28	185
1.961	300	3000	197	2	10	28	185
1.962	300	3000	197	3	10	28	185
1.963	300	3000	197	4	10	28	185
1.964	300	3000	197	5	10	28	185
1.965	300	2995	197	6	5	0	4
1.965	300	3000	197	6	10	28	185
1.966	300	2996	197	7	6	2	9
1.966	300	3000	197	7	10	28	185
1.967	300	2997	197	8	7	4	15
1.967	300	3000	197	8	10	28	185
1.968	300	2998	197	9	8	8	32
1.968	300	3000	197	9	10	28	185
1.969	300	2999	197	10	9	16	75
1.969	300	3000	197	10	10	28	185
1.97	300	2999	198	1	9	16	75
1.97	300	3000	198	1	10	28	185
1.971	300	3000	198	2	10	28	185
1.972	300	3000	198	3	10	28	185
1.973	300	3000	198	4	10	28	185
1.974	300	3000	198	5	10	28	185
1.975	300	2995	198	6	5	0	4
1.975	300	3000	198	6	10	28	185
1.976	300	2996	198	7	6	2	9
1.976	300	3000	198	7	10	28	185
1.977	300	2997	198	8	7	4	15
1.977	300	3000	198	8	10	28	185
1.978	300	2998	198	9	8	8	32
1.978	300	3000	198	9	10	28	185
1.979	300	2999	198	10	9	16	75
1.979	300	3000	198	10	10	28	185
1.98	300	2999	199	1	9	16	75
1.98	300	3000	199	1	10	28	185
1.981	300	3000	199	2	10	28	185
1.982	300	3000	199	3	10	28	185
1.983	300	3000	199	4	10	28	185
1.984	300	3000	199	5	10	28	185
1.985	300	2995	199	6	5	0	4
1.985	300	2998	199	6	8	22	113
1.985	300	3000	199	6	10	28	185
1.986	300	2996	199	7	6	2	9
1.986	300	3000	199	7	10	28	185
1.987	300	2997	199	8	7	4	15
1.987	300	3000	199	8	10	28	185
1.988	300	2998	199	9	8	8	32
1.988	300	3000	199	9	10	28	185
1.989	300	2999	199	10	9	16	75
1.989	300	3000	199	10	10	28	185
1.99	300	2999	200	1	9	16	75
1.99	300	3000	200	1	10	28	185
1.991	300	3000	200	2	10	28	185
1.992	300	3000	200	3	10	28	185
1.993	300	3000	200	4	10	28	185
1.994	300	3000	200	5	10	28	185
1.995	300	2995	200	6	5	0	4
1.995	300	3000	200	6	10	28	185
1.996	300	2996	200	7	6	2	9
1.996	300	3000	200	7	10	28	185
1.997	300	2997	200	8	7	4	15
1.997	300	3000	200	8	10	28	185
1.998	300	2998	200	9	8	8	32
1.998	300	3000	200	9	10	28	185
1.999	300	2999	200	10	9	16	75
1.999	300	3000	200	10	10	28	185
2	300	2999	201	1	9	16	75
2	300	3000	201	1	10	28	185
2.001	300	3000	201	2	10	28	185
2.002	300	3000	201	3	10	28	185
2.003	300	3000	201	4	10	28	185
2.004	300	3000	201	5	10	28	185
2.005	300	2995	201	6	5	0	4
2.005	300	3000	201	6	10	28	185
2.006	300	2996	201	7	6	2	9
2.006	300	3000	201	7	10	28	185
2.007	300	2997	201	8	7	4	15
2.007	300	3000	201	8	10	28	185
2.008	300	2998	201	9	8	8	32
2.008	300	3000	201	9	10	28	185
2.009	300	2999	201	10	9	16	75
2.009	300	3000	201	10	10	28	185
2.01	300	2999	202	1	9	16	75
2.01	300	3000	202	1	10	28	185
2.011	300	3000	202	2	10	28	185
2.012	300	3000	202	3	10	28	185
2.013	300	3000	202	4	10	28	185
2.014	300	3000	202	5	10	28	185
2.015	300	2995	202	6	5	0	4
2.015	300	3000	202	6	10	28	185
2.016	300	2996	202	7	6	2	9
2.016	300	3000	202	7	10	28	185
2.017	300	2997	202	8	7	4	15
2.017	300	3000	202	8	10	28	185
2.018	300	2998	202	9	8	8	32
2.018	300	3000	202	9	10	28	185
2.019	300	2999	202	10	9	16	75
2.019	300	3000	202	10	10	28	185
2.02	300	2999	203	1	9	16	75
2.02	300	3000	203	1	10	28	185
2.021	300	3000	203	2	10	28	185
2.022	300	3000	203	3	10	28	185
2.023	300	3000	203	4	10	28	185
2.024	300	3000	203	5	10	28	185
2.025	300	2995	203	6	5	0	4
2.025	300	3000	203	6	10	28	185
2.026	300	2996	203	7	6	2	9
2.026	300	3000	203	7	10	28	185
2.027	300	2997	203	8	7	4	15
2.027	300	3000	203	8	10	28	185
2.028	300	2998	203	9	8	8	32
2.028	300	3000	203	9	10	28	185
2.029	300	2999	203	10	9	16	75
2.029	300	3000	203	10	10	28	185
2.03	300	2999	204	1	9	16	75
2.03	300	3000	204	1	10	28	185
2.031	300	3000	204	2	10	28	185
2.032	300	3000	204	3	10	28	185
2.033	300	3000	204	4	10	28	185
2.034	300	3000	204	5	10	28	185
2.035	300	2995	204	6	5	0	4
2.035	300	3000	204	6	10	28	185
2.036	300	2996	204	7	6	2	9
2.036	300	3000	204	7	10	28	185
2.037	300	2997	204	8	7	4	15
2.037	300	3000	204	8	10	28	185
2.038	300	2998	204	9	8	8	32
2.038	300	3000	204	9	10	28	185
2.039	300	2999	204	10	9	16	75
2.039	300	3000	204	10	10	28	185
2.04	300	2999	205	1	9	16	75
2.04	300	3000	205	1	10	28	185
2.041	300	3000	205	2	10	28	185
2.042	300	3000	205	3	10	28	185
2.043	300	3000	205	4	10	28	185
2.044	300	3000	205	5	10	28	185
2.045	300	2995	205	6	5	0	4
2.045	300	3000	205	6	10	28	185
