% time	cellId	IMSI	RNTI	sinrLinear
2.326	1	6	6	7.92199e+11
2.327	1	7	7	1.48668e+12
2.328	1	8	8	8.47666e+11
2.329	1	9	9	1.8057e+12
2.33	1	10	10	7.25592e+11
2.331	1	1	1	2.43996e+11
2.332	1	2	2	5.37636e+11
2.333	1	3	3	5.25044e+11
2.334	1	4	4	2.71843e+11
2.335	1	5	5	4.65411e+11
2.336	1	6	6	4.82933e+11
2.337	1	7	7	1.34376e+12
2.338	1	8	8	6.80373e+11
2.339	1	9	9	2.0233e+12
2.34	1	10	10	8.63091e+11
2.341	1	1	1	3.16487e+11
2.342	1	2	2	5.46208e+11
2.343	1	3	3	5.5665e+11
2.344	1	4	4	2.96421e+11
2.345	1	5	5	3.67683e+11
2.346	1	6	6	2.88268e+11
2.347	1	7	7	1.18657e+12
2.348	1	8	8	4.89842e+11
2.349	1	9	9	2.0571e+12
2.35	1	10	10	9.71932e+11
2.351	1	1	1	4.56211e+11
2.352	1	2	2	6.60747e+11
2.353	1	3	3	6.95258e+11
2.354	1	4	4	3.17623e+11
2.355	1	5	5	2.56095e+11
2.356	1	6	6	2.51214e+11
2.357	1	7	7	1.04953e+12
2.358	1	8	8	3.20379e+11
2.359	1	9	9	1.89986e+12
2.36	1	10	10	1.0284e+12
2.361	1	1	1	6.48037e+11
2.362	1	2	2	8.56608e+11
2.363	1	3	3	9.62683e+11
2.364	1	4	4	3.42048e+11
2.365	1	5	5	1.55329e+11
2.366	1	6	6	3.58672e+11
2.367	1	7	7	9.51283e+11
2.368	1	8	8	2.17291e+11
2.369	1	9	9	1.60062e+12
2.37	1	10	10	1.02713e+12
2.371	1	1	1	8.53972e+11
2.372	1	2	2	1.09269e+12
2.373	1	3	3	1.33319e+12
2.374	1	4	4	3.74982e+11
2.375	1	5	5	9.47804e+10
2.376	1	6	6	5.50843e+11
2.377	1	7	7	8.94007e+11
