% time	cellId	IMSI	RNTI	rsrp	sinr
0.0432143	0	5	5	3.02293e-19	8.57429
0.0432143	0	5	5	3.02293e-19	8.57429
0.0432143	0	6	6	9.59105e-20	1.1301
0.0432143	0	6	6	9.59105e-20	1.1301
0.0432143	0	7	7	4.46874e-20	0.57398
0.0432143	0	7	7	4.46874e-20	0.57398
0.0432143	0	8	8	3.78305e-20	0.753101
0.0432143	0	8	8	3.78305e-20	0.753101
0.0432143	0	9	9	3.00359e-20	0.514575
0.0432143	0	9	9	3.00359e-20	0.514575
0.0432143	0	10	10	7.70323e-07	1.01588e+13
0.0432143	0	10	10	7.70323e-07	1.01588e+13
0.0452143	0	1	1	9.00385e-17	1448.23
0.0452143	0	1	1	9.00385e-17	1448.23
0.0452143	0	2	2	3.14816e-18	74.884
0.0452143	0	2	2	3.14816e-18	74.884
0.0452143	0	3	3	1.7648e-18	22.3424
0.0452143	0	3	3	1.7648e-18	22.3424
0.0452143	0	4	4	1.77799e-19	4.03755
0.0452143	0	4	4	1.77799e-19	4.03755
0.0452143	0	5	5	3.13488e-19	8.94154
0.0452143	0	5	5	3.13488e-19	8.94154
0.0452143	0	6	6	9.48289e-20	1.12124
0.0452143	0	6	6	9.48289e-20	1.12124
0.0452143	0	7	7	4.42712e-20	0.548751
0.0452143	0	7	7	4.42712e-20	0.548751
0.0452143	0	8	8	3.83215e-20	0.784668
0.0452143	0	8	8	3.83215e-20	0.784668
0.0452143	0	9	9	3.01559e-20	0.520001
0.0452143	0	9	9	3.01559e-20	0.520001
0.0452143	0	10	10	7.65696e-07	1.06173e+13
0.0452143	0	10	10	7.65696e-07	1.06173e+13
0.0472143	0	1	1	9.00601e-17	1426.34
0.0472143	0	1	1	9.00601e-17	1426.34
0.0472143	0	2	2	3.2182e-18	76.8251
0.0472143	0	2	2	3.2182e-18	76.8251
0.0472143	0	3	3	1.74831e-18	21.4148
0.0472143	0	3	3	1.74831e-18	21.4148
0.0472143	0	4	4	1.81397e-19	4.22108
0.0472143	0	4	4	1.81397e-19	4.22108
0.0472143	0	5	5	3.24696e-19	9.29723
0.0472143	0	5	5	3.24696e-19	9.29723
0.0472143	0	6	6	9.38232e-20	1.11702
0.0472143	0	6	6	9.38232e-20	1.11702
0.0472143	0	7	7	4.3822e-20	0.523017
0.0472143	0	7	7	4.3822e-20	0.523017
0.0472143	0	8	8	3.88553e-20	0.816506
0.0472143	0	8	8	3.88553e-20	0.816506
0.0472143	0	9	9	3.02796e-20	0.525094
0.0472143	0	9	9	3.02796e-20	0.525094
0.0472143	0	10	10	7.62805e-07	1.11476e+13
0.0472143	0	10	10	7.62805e-07	1.11476e+13
0.0492143	0	1	1	9.00207e-17	1402.36
0.0492143	0	1	1	9.00207e-17	1402.36
0.0492143	0	2	2	3.28727e-18	78.6191
0.0492143	0	2	2	3.28727e-18	78.6191
0.0492143	0	3	3	1.73075e-18	20.4654
0.0492143	0	3	3	1.73075e-18	20.4654
0.0492143	0	4	4	1.85152e-19	4.39499
0.0492143	0	4	4	1.85152e-19	4.39499
0.0492143	0	5	5	3.35884e-19	9.6399
0.0492143	0	5	5	3.35884e-19	9.6399
0.0492143	0	6	6	9.28957e-20	1.11729
0.0492143	0	6	6	9.28957e-20	1.11729
0.0492143	0	7	7	4.33431e-20	0.497115
0.0492143	0	7	7	4.33431e-20	0.497115
0.0492143	0	8	8	3.94265e-20	0.848174
