% time	cellId	IMSI	RNTI	sinrLinear
2.671	1	1	1	12.1393
2.672	1	2	2	1.46134
2.673	1	3	3	1.13721
2.674	1	4	4	0.0897453
2.675	1	5	5	0.215644
2.676	1	6	6	0.0724644
2.677	1	7	7	0.0293945
2.678	1	8	8	0.00986474
2.679	1	9	9	0.0515002
2.68	1	10	10	6.38403e+11
2.681	1	1	1	12.8475
2.682	1	2	2	2.19118
2.683	1	3	3	1.01391
2.684	1	4	4	0.0550705
2.685	1	5	5	0.234094
2.686	1	6	6	0.0859803
2.687	1	7	7	0.0275338
2.688	1	8	8	0.0204022
2.689	1	9	9	0.0556357
2.69	1	10	10	7.80278e+11
2.691	1	1	1	14.0531
2.692	1	2	2	3.08057
2.693	1	3	3	0.925633
2.694	1	4	4	0.0329975
2.695	1	5	5	0.232433
2.696	1	6	6	0.0894162
2.697	1	7	7	0.0365352
2.698	1	8	8	0.0322405
2.699	1	9	9	0.056213
2.7	1	10	10	8.83059e+11
2.701	1	1	1	14.984
2.702	1	2	2	3.81799
2.703	1	3	3	0.863295
2.704	1	4	4	0.0320181
2.705	1	5	5	0.211607
2.706	1	6	6	0.0835649
2.707	1	7	7	0.054976
2.708	1	8	8	0.0420621
2.709	1	9	9	0.0532304
2.71	1	10	10	9.15382e+11
2.711	1	1	1	15.0141
2.712	1	2	2	4.15549
2.713	1	3	3	0.815287
2.714	1	4	4	0.0565461
2.715	1	5	5	0.177868
2.716	1	6	6	0.0732014
2.717	1	7	7	0.0788991
2.718	1	8	8	0.0473288
2.719	1	9	9	0.0471466
2.72	1	10	10	8.65031e+11
2.721	1	1	1	13.8409
2.722	1	2	2	3.9824
2.723	1	3	3	0.773887
2.724	1	4	4	0.104797
2.725	1	5	5	0.140549
2.726	1	6	6	0.0647096
2.727	1	7	7	0.10292
2.728	1	8	8	0.0472485
2.729	1	9	9	0.0389581
2.73	1	10	10	7.42259e+11
2.731	1	1	1	11.6981
2.732	1	2	2	3.38113
2.733	1	3	3	0.734855
2.734	1	4	4	0.168623
2.735	1	5	5	0.10941
2.736	1	6	6	0.0634798
2.737	1	7	7	0.121285
2.738	1	8	8	0.042741
2.739	1	9	9	0.0299747
2.74	1	10	10	5.75328e+11
2.741	1	1	1	9.16771
2.742	1	2	2	2.58996
2.743	1	3	3	0.697476
2.744	1	4	4	0.235788
2.745	1	5	5	0.092429
2.746	1	6	6	0.0718136
2.747	1	7	7	0.129351
2.748	1	8	8	0.0361782
2.749	1	9	9	0.0215638
2.75	1	10	10	4.05537e+11
2.751	1	1	1	6.99453
2.752	1	2	2	1.9026
2.753	1	3	3	0.665191
2.754	1	4	4	0.293169
2.755	1	5	5	0.0939026
2.756	1	6	6	0.08784
2.757	1	7	7	0.125312
2.758	1	8	8	0.0303294
2.759	1	9	9	0.0149519
2.76	1	10	10	2.7426e+11
2.761	1	1	1	5.8599
2.762	1	2	2	1.579
2.763	1	3	3	0.638851
2.764	1	4	4	0.329621
2.765	1	5	5	0.113594
2.766	1	6	6	0.106437
2.767	1	7	7	0.110521
2.768	1	8	8	0.0273975
2.769	1	9	9	0.0110087
2.77	1	10	10	2.1028e+11
2.771	1	1	1	6.13596
2.772	1	2	2	1.73286
2.773	1	3	3	0.61857
2.774	1	4	4	0.340287
2.775	1	5	5	0.147266
2.776	1	6	6	0.121367
2.777	1	7	7	0.08908
2.778	1	8	8	0.0281795
2.779	1	9	9	0.0101217
2.78	1	10	10	2.20925e+11
2.781	1	1	1	7.80127
2.782	1	2	2	2.29843
2.783	1	3	3	0.603723
2.784	1	4	4	0.326327
2.785	1	5	5	0.187853
2.786	1	6	6	0.127156
2.787	1	7	7	0.0671383
2.788	1	8	8	0.0318067
2.789	1	9	9	0.0121339
2.79	1	10	10	2.90051e+11
2.791	1	1	1	10.509
2.792	1	2	2	3.05755
2.793	1	3	3	0.595057
2.794	1	4	4	0.294493
2.795	1	5	5	0.22705
2.796	1	6	6	0.121594
2.797	1	7	7	0.050889
2.798	1	8	8	0.0362059
2.799	1	9	9	0.016292
2.8	1	10	10	3.84145e+11
2.801	1	1	1	13.7475
2.802	1	2	2	3.71866
2.803	1	3	3	0.597803
2.804	1	4	4	0.254203
2.805	1	5	5	0.258038
2.806	1	6	6	0.105763
2.807	1	7	7	0.0451016
2.808	1	8	8	0.039059
2.809	1	9	9	0.0214554
2.81	1	10	10	4.66707e+11
2.811	1	1	1	17.0096
2.812	1	2	2	4.01956
2.813	1	3	3	0.619126
2.814	1	4	4	0.214302
2.815	1	5	5	0.275828
2.816	1	6	6	0.083592
2.817	1	7	7	0.0515941
2.818	1	8	8	0.038757
2.819	1	9	9	0.0263355
2.82	1	10	10	5.07249e+11
2.821	1	1	1	19.9542
2.822	1	2	2	3.83548
2.823	1	3	3	0.663916
2.824	1	4	4	0.180948
2.825	1	5	5	0.279252
2.826	1	6	6	0.060394
2.827	1	7	7	0.068657
2.828	1	8	8	0.0350576
2.829	1	9	9	0.0296738
2.83	1	10	10	4.9545e+11
2.831	1	1	1	22.3593
2.832	1	2	2	3.20026
2.833	1	3	3	0.732257
2.834	1	4	4	0.155909
2.835	1	5	5	0.270295
2.836	1	6	6	0.0409438
2.837	1	7	7	0.0916517
2.838	1	8	8	0.0293269
2.839	1	9	9	0.0306957
2.84	1	10	10	4.44169e+11
2.841	1	1	1	24.1398
2.842	1	2	2	2.31224
2.843	1	3	3	0.815962
2.844	1	4	4	0.137303
2.845	1	5	5	0.253041
2.846	1	6	6	0.0280167
2.847	1	7	7	0.114324
2.848	1	8	8	0.0238547
2.849	1	9	9	0.0293486
2.85	1	10	10	3.84705e+11
2.851	1	1	1	25.187
2.852	1	2	2	1.44492
2.853	1	3	3	0.897835
2.854	1	4	4	0.122376
2.855	1	5	5	0.232355
2.856	1	6	6	0.0220505
2.857	1	7	7	0.130418
2.858	1	8	8	0.0209814
2.859	1	9	9	0.0262106
2.86	1	10	10	3.5485e+11
2.861	1	1	1	25.3045
2.862	1	2	2	0.846574
2.863	1	3	3	0.957644
2.864	1	4	4	0.108979
2.865	1	5	5	0.212878
2.866	1	6	6	0.021458
2.867	1	7	7	0.135882
2.868	1	8	8	0.022
2.869	1	9	9	0.022374
2.87	1	10	10	3.84083e+11
2.871	1	1	1	24.281
2.872	1	2	2	0.660409
2.873	1	3	3	0.974187
2.874	1	4	4	0.0966519
2.875	1	5	5	0.197566
2.876	1	6	6	0.0237753
2.877	1	7	7	0.129617
2.878	1	8	8	0.026556
2.879	1	9	9	0.0191356
2.88	1	10	10	4.8085e+11
2.881	1	1	1	22.0135
2.882	1	2	2	0.881186
2.883	1	3	3	0.936822
2.884	1	4	4	0.0880098
2.885	1	5	5	0.187778
2.886	1	6	6	0.0267752
2.887	1	7	7	0.113833
2.888	1	8	8	0.0327678
2.889	1	9	9	0.0175597
2.89	1	10	10	6.28328e+11
2.891	1	1	1	18.6907
2.892	1	2	2	1.36866
2.893	1	3	3	0.848051
2.894	1	4	4	0.0869511
2.895	1	5	5	0.182635
2.896	1	6	6	0.0292722
2.897	1	7	7	0.0933714
2.898	1	8	8	0.0378908
2.899	1	9	9	0.0181676
2.9	1	10	10	7.88344e+11
2.901	1	1	1	14.998
2.902	1	2	2	1.90826
2.903	1	3	3	0.724132
2.904	1	4	4	0.0966483
2.905	1	5	5	0.179692
2.906	1	6	6	0.0313796
2.907	1	7	7	0.0736661
2.908	1	8	8	0.0394102
2.909	1	9	9	0.0207336
2.91	1	10	10	9.10146e+11
2.911	1	1	1	12.0103
2.912	1	2	2	2.29737
2.913	1	3	3	0.591821
2.914	1	4	4	0.117518
2.915	1	5	5	0.17643
2.916	1	6	6	0.0337636
2.917	1	7	7	0.0593428
2.918	1	8	8	0.0362926
2.919	1	9	9	0.0243457
2.92	1	10	10	9.53435e+11
2.921	1	1	1	11.0479
2.922	1	2	2	2.41586
2.923	1	3	3	0.481209
2.924	1	4	4	0.145899
2.925	1	5	5	0.170392
2.926	1	6	6	0.0369371
2.927	1	7	7	0.0528226
2.928	1	8	8	0.0294732
2.929	1	9	9	0.0277529
2.93	1	10	10	8.97415e+11
2.931	1	1	1	13.2894
2.932	1	2	2	2.28084
2.933	1	3	3	0.415557
2.934	1	4	4	0.174559
2.935	1	5	5	0.160485
2.936	1	6	6	0.0407848
2.937	1	7	7	0.0535497
2.938	1	8	8	0.0217131
2.939	1	9	9	0.02977
2.94	1	10	10	7.56546e+11
2.941	1	1	1	19.3368
2.942	1	2	2	2.00509
2.943	1	3	3	0.405273
2.944	1	4	4	0.194822
2.945	1	5	5	0.147182
2.946	1	6	6	0.0443534
2.947	1	7	7	0.0584312
2.948	1	8	8	0.0168316
2.949	1	9	9	0.0297385
2.95	1	10	10	5.73974e+11
2.951	1	1	1	28.8994
2.952	1	2	2	1.76271
2.953	1	3	3	0.442113
2.954	1	4	4	0.199373
2.955	1	5	5	0.132163
2.956	1	6	6	0.046091
2.957	1	7	7	0.0631444
2.958	1	8	8	0.0179942
2.959	1	9	9	0.0276765
2.96	1	10	10	4.10476e+11
2.961	1	1	1	40.7292
2.962	1	2	2	1.70627
2.963	1	3	3	0.502152
2.964	1	4	4	0.185885
2.965	1	5	5	0.117534
2.966	1	6	6	0.0447951
2.967	1	7	7	0.0636279
2.968	1	8	8	0.0266158
2.969	1	9	9	0.0242658
2.97	1	10	10	3.24214e+11
2.971	1	1	1	52.7843
2.972	1	2	2	1.90529
2.973	1	3	3	0.555419
2.974	1	4	4	0.157945
2.975	1	5	5	0.105341
2.976	1	6	6	0.0401064
2.977	1	7	7	0.0579319
2.978	1	8	8	0.0416441
2.979	1	9	9	0.0206157
2.98	1	10	10	3.53054e+11
2.981	1	1	1	62.7325
2.982	1	2	2	2.32217
2.983	1	3	3	0.573354
2.984	1	4	4	0.123471
2.985	1	5	5	0.0962494
2.986	1	6	6	0.032994
2.987	1	7	7	0.0464352
2.988	1	8	8	0.0597304
2.989	1	9	9	0.0178444
2.99	1	10	10	4.99656e+11
2.991	1	1	1	68.5781
2.992	1	2	2	2.82674
2.993	1	3	3	0.540298
2.994	1	4	4	0.0938097
2.995	1	5	5	0.0899557
2.996	1	6	6	0.0255576
2.997	1	7	7	0.031889
2.998	1	8	8	0.0761152
2.999	1	9	9	0.0166484
3	1	10	10	7.32113e+11
3.001	1	1	1	24.6099
3.002	1	2	2	0.634999
3.003	1	3	3	1.2003
3.004	1	4	4	0.143626
3.005	1	5	5	0.112189
3.006	1	6	6	0.0589381
3.007	1	7	7	0.0449266
3.008	1	8	8	0.0881424
3.009	1	9	9	0.0248382
3.01	1	10	10	8.4486e+11
3.011	1	1	1	23.0236
3.012	1	2	2	0.777045
3.013	1	3	3	1.49394
3.014	1	4	4	0.142636
3.015	1	5	5	0.0806586
3.016	1	6	6	0.0553898
3.017	1	7	7	0.0278596
3.018	1	8	8	0.0850653
3.019	1	9	9	0.022403
3.02	1	10	10	9.42624e+11
3.021	1	1	1	21.7808
3.022	1	2	2	1.06049
3.023	1	3	3	1.65662
3.024	1	4	4	0.138779
3.025	1	5	5	0.0755527
3.026	1	6	6	0.0560959
3.027	1	7	7	0.0130836
3.028	1	8	8	0.0743525
3.029	1	9	9	0.0197239
3.03	1	10	10	1.02587e+12
3.031	1	1	1	20.6817
3.032	1	2	2	1.4252
3.033	1	3	3	1.64744
3.034	1	4	4	0.132132
3.035	1	5	5	0.100253
3.036	1	6	6	0.0615732
3.037	1	7	7	0.00496821
3.038	1	8	8	0.0602976
3.039	1	9	9	0.0172404
3.04	1	10	10	1.10261e+12
3.041	1	1	1	19.6324
3.042	1	2	2	1.80592
3.043	1	3	3	1.48198
3.044	1	4	4	0.121901
3.045	1	5	5	0.150854
3.046	1	6	6	0.0699437
3.047	1	7	7	0.00602395
3.048	1	8	8	0.0480179
3.049	1	9	9	0.0155609
3.05	1	10	10	1.17775e+12
3.051	1	1	1	18.6454
3.052	1	2	2	2.14874
3.053	1	3	3	1.2247
3.054	1	4	4	0.107846
3.055	1	5	5	0.216499
3.056	1	6	6	0.0776178
3.057	1	7	7	0.0160664
3.058	1	8	8	0.0422033
3.059	1	9	9	0.0152611
3.06	1	10	10	1.24365e+12
3.061	1	1	1	17.8054
3.062	1	2	2	2.43314
3.063	1	3	3	0.970631
3.064	1	4	4	0.0920425
3.065	1	5	5	0.282412
3.066	1	6	6	0.0810025
3.067	1	7	7	0.0322358
3.068	1	8	8	0.0453463
3.069	1	9	9	0.0167505
3.07	1	10	10	1.28212e+12
3.071	1	1	1	17.1271
3.072	1	2	2	2.66923
3.073	1	3	3	0.81689
3.074	1	4	4	0.0798513
3.075	1	5	5	0.332805
3.076	1	6	6	0.0778425
3.077	1	7	7	0.0497969
3.078	1	8	8	0.0568901
3.079	1	9	9	0.020141
3.08	1	10	10	1.27113e+12
3.081	1	1	1	16.6093
3.082	1	2	2	2.88009
3.083	1	3	3	0.823527
3.084	1	4	4	0.0788554
3.085	1	5	5	0.354939
3.086	1	6	6	0.0682768
3.087	1	7	7	0.0639114
3.088	1	8	8	0.0734127
3.089	1	9	9	0.0251563
3.09	1	10	10	1.19473e+12
3.091	1	1	1	16.2398
3.092	1	2	2	3.0839
3.093	1	3	3	0.999241
3.094	1	4	4	0.0965787
3.095	1	5	5	0.343857
3.096	1	6	6	0.0558589
3.097	1	7	7	0.0710232
3.098	1	8	8	0.0897507
3.099	1	9	9	0.0311686
3.1	1	10	10	1.05224e+12
3.101	1	1	1	16.0503
3.102	1	2	2	3.27574
3.103	1	3	3	1.29413
3.104	1	4	4	0.136875
3.105	1	5	5	0.303269
3.106	1	6	6	0.0462299
3.107	1	7	7	0.0700841
3.108	1	8	8	0.100589
3.109	1	9	9	0.0372819
3.11	1	10	10	8.67752e+11
3.111	1	1	1	16.2097
3.112	1	2	2	3.41517
3.113	1	3	3	1.61543
3.114	1	4	4	0.197052
3.115	1	5	5	0.244436
3.116	1	6	6	0.0452565
3.117	1	7	7	0.0628947
3.118	1	8	8	0.102465
3.119	1	9	9	0.042517
3.12	1	10	10	6.81539e+11
3.121	1	1	1	16.9035
3.122	1	2	2	3.44585
3.123	1	3	3	1.86112
3.124	1	4	4	0.266589
3.125	1	5	5	0.184227
3.126	1	6	6	0.0570386
3.127	1	7	7	0.0530236
3.128	1	8	8	0.0947401
3.129	1	9	9	0.0460881
3.13	1	10	10	5.42108e+11
3.131	1	1	1	18.248
3.132	1	2	2	3.31463
3.133	1	3	3	1.9532
3.134	1	4	4	0.328641
3.135	1	5	5	0.13964
3.136	1	6	6	0.0814172
3.137	1	7	7	0.0445918
3.138	1	8	8	0.0793792
3.139	1	9	9	0.0476726
3.14	1	10	10	4.88263e+11
3.141	1	1	1	20.2007
3.142	1	2	2	2.99803
3.143	1	3	3	1.85753
3.144	1	4	4	0.365374
3.145	1	5	5	0.123759
3.146	1	6	6	0.113827
3.147	1	7	7	0.0407703
3.148	1	8	8	0.0610938
3.149	1	9	9	0.0473342
3.15	1	10	10	5.36269e+11
3.151	1	1	1	22.493
3.152	1	2	2	2.53666
3.153	1	3	3	1.60318
3.154	1	4	4	0.363346
3.155	1	5	5	0.141574
3.156	1	6	6	0.146056
3.157	1	7	7	0.0424552
3.158	1	8	8	0.0450393
3.159	1	9	9	0.0458067
3.16	1	10	10	6.72855e+11
3.161	1	1	1	24.6314
3.162	1	2	2	2.02302
3.163	1	3	3	1.26286
3.164	1	4	4	0.318674
3.165	1	5	5	0.188395
3.166	1	6	6	0.168775
3.167	1	7	7	0.0481318
3.168	1	8	8	0.0356169
3.169	1	9	9	0.044161
3.17	1	10	10	8.55404e+11
3.171	1	1	1	26.0554
3.172	1	2	2	1.58327
3.173	1	3	3	0.935116
3.174	1	4	4	0.240779
3.175	1	5	5	0.251492
3.176	1	6	6	0.174555
3.177	1	7	7	0.0546459
3.178	1	8	8	0.0349482
3.179	1	9	9	0.0435638
3.18	1	10	10	1.02312e+12
3.181	1	1	1	26.2213
3.182	1	2	2	1.33743
3.183	1	3	3	0.71258
3.184	1	4	4	0.14931
3.185	1	5	5	0.313706
3.186	1	6	6	0.161083
3.187	1	7	7	0.0584886
3.188	1	8	8	0.042434
3.189	1	9	9	0.0449341
3.19	1	10	10	1.11903e+12
3.191	1	1	1	24.9163
3.192	1	2	2	1.35648
3.193	1	3	3	0.648757
3.194	1	4	4	0.07012
3.195	1	5	5	0.357867
3.196	1	6	6	0.131602
3.197	1	7	7	0.0575027
3.198	1	8	8	0.0550102
3.199	1	9	9	0.0486035
3.2	1	10	10	1.10804e+12
3.201	1	1	1	22.2877
3.202	1	2	2	1.63783
3.203	1	3	3	0.74844
3.204	1	4	4	0.0266265
3.205	1	5	5	0.37286
3.206	1	6	6	0.0951722
3.207	1	7	7	0.0515839
3.208	1	8	8	0.0682968
3.209	1	9	9	0.0542516
3.21	1	10	10	9.87461e+11
3.211	1	1	1	18.828
3.212	1	2	2	2.09684
3.213	1	3	3	0.966405
3.214	1	4	4	0.0322846
3.215	1	5	5	0.35567
3.216	1	6	6	0.0628149
3.217	1	7	7	0.0428701
3.218	1	8	8	0.0777922
3.219	1	9	9	0.0609075
3.22	1	10	10	7.92237e+11
3.221	1	1	1	15.3114
3.222	1	2	2	2.58317
3.223	1	3	3	1.22335
3.224	1	4	4	0.0861059
3.225	1	5	5	0.312357
3.226	1	6	6	0.0445406
3.227	1	7	7	0.0349567
3.228	1	8	8	0.0804631
3.229	1	9	9	0.0670401
3.23	1	10	10	5.77273e+11
3.231	1	1	1	12.525
3.232	1	2	2	2.93408
3.233	1	3	3	1.43226
3.234	1	4	4	0.172764
3.235	1	5	5	0.256211
3.236	1	6	6	0.0460527
3.237	1	7	7	0.0312024
3.238	1	8	8	0.0753302
3.239	1	9	9	0.07097
3.24	1	10	10	4.05076e+11
3.241	1	1	1	11.0456
3.242	1	2	2	3.02586
3.243	1	3	3	1.52716
3.244	1	4	4	0.26688
3.245	1	5	5	0.20214
3.246	1	6	6	0.0662039
3.247	1	7	7	0.0333029
3.248	1	8	8	0.0635246
3.249	1	9	9	0.0713593
3.25	1	10	10	3.21573e+11
3.251	1	1	1	11.0539
3.252	1	2	2	2.81327
3.253	1	3	3	1.47194
3.254	1	4	4	0.342525
3.255	1	5	5	0.162837
3.256	1	6	6	0.0975954
3.257	1	7	7	0.0405259
3.258	1	8	8	0.0482292
3.259	1	9	9	0.0673976
3.26	1	10	10	3.42109e+11
3.261	1	1	1	12.2365
3.262	1	2	2	2.35339
3.263	1	3	3	1.28196
3.264	1	4	4	0.38064
3.265	1	5	5	0.144945
3.266	1	6	6	0.129113
3.267	1	7	7	0.0498278
3.268	1	8	8	0.0331199
3.269	1	9	9	0.0593628
3.27	1	10	10	4.47099e+11
3.271	1	1	1	13.8852
3.272	1	2	2	1.77723
3.273	1	3	3	1.00463
3.274	1	4	4	0.375607
3.275	1	5	5	0.146941
3.276	1	6	6	0.14994
3.277	1	7	7	0.0570381
3.278	1	8	8	0.0216079
3.279	1	9	9	0.0482844
3.28	1	10	10	5.90261e+11
3.281	1	1	1	15.191
3.282	1	2	2	1.24995
3.283	1	3	3	0.709352
3.284	1	4	4	0.337076
3.285	1	5	5	0.160335
3.286	1	6	6	0.152947
3.287	1	7	7	0.0587111
3.288	1	8	8	0.0159176
3.289	1	9	9	0.0359056
3.29	1	10	10	7.14018e+11
3.291	1	1	1	15.4154
3.292	1	2	2	0.920135
3.293	1	3	3	0.46504
3.294	1	4	4	0.284173
3.295	1	5	5	0.173268
3.296	1	6	6	0.137982
3.297	1	7	7	0.053346
3.298	1	8	8	0.016671
3.299	1	9	9	0.0243186
3.3	1	10	10	7.72154e+11
3.301	1	1	1	14.237
3.302	1	2	2	0.864792
3.303	1	3	3	0.321361
3.304	1	4	4	0.238984
3.305	1	5	5	0.174595
3.306	1	6	6	0.11075
3.307	1	7	7	0.0427949
3.308	1	8	8	0.0228797
3.309	1	9	9	0.0154727
3.31	1	10	10	7.41836e+11
3.311	1	1	1	11.7474
3.312	1	2	2	1.06761
3.313	1	3	3	0.299532
3.314	1	4	4	0.218503
3.315	1	5	5	0.158965
3.316	1	6	6	0.0820054
3.317	1	7	7	0.0314177
3.318	1	8	8	0.0324315
3.319	1	9	9	0.0107032
3.32	1	10	10	6.30959e+11
3.321	1	1	1	8.48968
3.322	1	2	2	1.42933
3.323	1	3	3	0.389888
3.324	1	4	4	0.227533
3.325	1	5	5	0.127418
3.326	1	6	6	0.0624015
3.327	1	7	7	0.0248249
3.328	1	8	8	0.0425733
3.329	1	9	9	0.0104922
3.33	1	10	10	4.77345e+11
3.331	1	1	1	5.28242
3.332	1	2	2	1.79973
3.333	1	3	3	0.557005
3.334	1	4	4	0.257956
3.335	1	5	5	0.0875034
3.336	1	6	6	0.0591027
3.337	1	7	7	0.0276423
3.338	1	8	8	0.0508284
3.339	1	9	9	0.0142827
3.34	1	10	10	3.31373e+11
3.341	1	1	1	2.95214
3.342	1	2	2	2.03881
3.343	1	3	3	0.751224
3.344	1	4	4	0.292868
3.345	1	5	5	0.0504766
3.346	1	6	6	0.0731467
3.347	1	7	7	0.0416125
3.348	1	8	8	0.0554628
3.349	1	9	9	0.0206558
3.35	1	10	10	2.42157e+11
3.351	1	1	1	2.04999
3.352	1	2	2	2.05428
3.353	1	3	3	0.923501
3.354	1	4	4	0.313462
3.355	1	5	5	0.0268444
3.356	1	6	6	0.0989686
3.357	1	7	7	0.0647441
3.358	1	8	8	0.055645
3.359	1	9	9	0.0277609
3.36	1	10	10	2.40702e+11
3.361	1	1	1	2.70326
3.362	1	2	2	1.83492
3.363	1	3	3	1.03337
3.364	1	4	4	0.308179
3.365	1	5	5	0.0225114
3.366	1	6	6	0.126595
3.367	1	7	7	0.0918539
3.368	1	8	8	0.0515834
3.369	1	9	9	0.0336821
3.37	1	10	10	3.31362e+11
3.371	1	1	1	4.57622
3.372	1	2	2	1.45259
3.373	1	3	3	1.06312
3.374	1	4	4	0.276458
3.375	1	5	5	0.0365938
3.376	1	6	6	0.145405
3.377	1	7	7	0.115679
3.378	1	8	8	0.0442985
3.379	1	9	9	0.0369787
3.38	1	10	10	4.93381e+11
3.381	1	1	1	6.99285
3.382	1	2	2	1.03567
3.383	1	3	3	1.00903
3.384	1	4	4	0.229757
3.385	1	5	5	0.0619527
3.386	1	6	6	0.14781
3.387	1	7	7	0.129661
3.388	1	8	8	0.035384
3.389	1	9	9	0.0368922
3.39	1	10	10	6.90066e+11
3.391	1	1	1	9.19429
3.392	1	2	2	0.721237
3.393	1	3	3	0.886105
3.394	1	4	4	0.187346
3.395	1	5	5	0.0878339
3.396	1	6	6	0.131967
3.397	1	7	7	0.130404
3.398	1	8	8	0.0266685
3.399	1	9	9	0.0335396
3.4	1	10	10	8.79657e+11
3.401	1	1	1	10.5372
3.402	1	2	2	0.617375
3.403	1	3	3	0.722786
3.404	1	4	4	0.167225
3.405	1	5	5	0.104246
3.406	1	6	6	0.10269
3.407	1	7	7	0.118394
3.408	1	8	8	0.0198104
3.409	1	9	9	0.0278656
3.41	1	10	10	1.03016e+12
3.411	1	1	1	10.7568
3.412	1	2	2	0.765319
3.413	1	3	3	0.553044
3.414	1	4	4	0.178483
3.415	1	5	5	0.104906
3.416	1	6	6	0.0688256
3.417	1	7	7	0.0985264
3.418	1	8	8	0.0160956
3.419	1	9	9	0.0213166
3.42	1	10	10	1.12316e+12
3.421	1	1	1	9.98064
3.422	1	2	2	1.13394
3.423	1	3	3	0.409294
3.424	1	4	4	0.217193
3.425	1	5	5	0.0905621
3.426	1	6	6	0.0407293
3.427	1	7	7	0.0782029
3.428	1	8	8	0.0162886
3.429	1	9	9	0.0152957
3.43	1	10	10	1.15522e+12
3.431	1	1	1	8.70495
3.432	1	2	2	1.63838
3.433	1	3	3	0.319035
3.434	1	4	4	0.267046
3.435	1	5	5	0.0673275
3.436	1	6	6	0.0258874
3.437	1	7	7	0.0649811
3.438	1	8	8	0.0204509
3.439	1	9	9	0.0109778
3.44	1	10	10	1.13634e+12
3.441	1	1	1	7.59544
3.442	1	2	2	2.16758
3.443	1	3	3	0.299686
3.444	1	4	4	0.305689
3.445	1	5	5	0.044627
3.446	1	6	6	0.0268852
3.447	1	7	7	0.0641438
3.448	1	8	8	0.0280342
3.449	1	9	9	0.00891076
3.45	1	10	10	1.08249e+12
3.451	1	1	1	7.25694
3.452	1	2	2	2.62239
3.453	1	3	3	0.356602
3.454	1	4	4	0.314655
3.455	1	5	5	0.0312086
3.456	1	6	6	0.0408891
3.457	1	7	7	0.076785
3.458	1	8	8	0.0380415
3.459	1	9	9	0.00904445
3.46	1	10	10	1.01011e+12
3.461	1	1	1	7.95335
3.462	1	2	2	2.93667
3.463	1	3	3	0.482821
3.464	1	4	4	0.285901
3.465	1	5	5	0.0317225
3.466	1	6	6	0.0609928
3.467	1	7	7	0.099267
3.468	1	8	8	0.0492537
3.469	1	9	9	0.010785
3.47	1	10	10	9.29791e+11
3.471	1	1	1	9.6026
3.472	1	2	2	3.08731
3.473	1	3	3	0.660823
3.474	1	4	4	0.229354
3.475	1	5	5	0.0451019
3.476	1	6	6	0.0789371
3.477	1	7	7	0.124791
3.478	1	8	8	0.0605059
3.479	1	9	9	0.0132595
3.48	1	10	10	8.45783e+11
3.481	1	1	1	11.7421
3.482	1	2	2	3.08629
3.483	1	3	3	0.869134
3.484	1	4	4	0.168379
3.485	1	5	5	0.0652951
3.486	1	6	6	0.0886146
3.487	1	7	7	0.14506
3.488	1	8	8	0.070832
3.489	1	9	9	0.0156374
3.49	1	10	10	7.60738e+11
3.491	1	1	1	13.7034
3.492	1	2	2	2.97452
3.493	1	3	3	1.08472
3.494	1	4	4	0.133046
3.495	1	5	5	0.0840664
3.496	1	6	6	0.0879907
3.497	1	7	7	0.153614
3.498	1	8	8	0.0795032
3.499	1	9	9	0.0173578
3.5	1	10	10	6.78278e+11
3.501	1	1	1	13.8409
3.502	1	2	2	3.1241
3.503	1	3	3	0.515922
3.504	1	4	4	0.190157
3.505	1	5	5	0.126138
3.506	1	6	6	0.220265
3.507	1	7	7	0.189477
3.508	1	8	8	0.0318911
3.509	1	9	9	0.0382716
3.51	1	10	10	1.2587e+12
3.511	1	1	1	11.6981
3.512	1	2	2	3.30967
3.513	1	3	3	0.373879
3.514	1	4	4	0.219036
3.515	1	5	5	0.10608
3.516	1	6	6	0.221364
3.517	1	7	7	0.20202
3.518	1	8	8	0.0258608
3.519	1	9	9	0.0322056
3.52	1	10	10	1.22119e+12
3.521	1	1	1	9.16771
3.522	1	2	2	3.43205
3.523	1	3	3	0.275588
3.524	1	4	4	0.234901
3.525	1	5	5	0.0793318
3.526	1	6	6	0.216204
3.527	1	7	7	0.199037
3.528	1	8	8	0.0221305
3.529	1	9	9	0.0311134
3.53	1	10	10	1.28164e+12
3.531	1	1	1	6.99453
3.532	1	2	2	3.43366
3.533	1	3	3	0.260044
3.534	1	4	4	0.233915
3.535	1	5	5	0.0548689
3.536	1	6	6	0.203898
3.537	1	7	7	0.181599
3.538	1	8	8	0.0213039
3.539	1	9	9	0.0341352
3.54	1	10	10	1.44866e+12
3.541	1	1	1	5.8599
3.542	1	2	2	3.26568
3.543	1	3	3	0.340733
3.544	1	4	4	0.219714
3.545	1	5	5	0.0408863
3.546	1	6	6	0.184155
3.547	1	7	7	0.154401
3.548	1	8	8	0.023031
3.549	1	9	9	0.0392273
3.55	1	10	10	1.69448e+12
3.551	1	1	1	6.13596
3.552	1	2	2	2.91492
3.553	1	3	3	0.503168
3.554	1	4	4	0.200766
3.555	1	5	5	0.0422475
3.556	1	6	6	0.157607
3.557	1	7	7	0.123855
3.558	1	8	8	0.0261604
3.559	1	9	9	0.0438092
3.56	1	10	10	1.96405e+12
3.561	1	1	1	7.80127
3.562	1	2	2	2.43443
3.563	1	3	3	0.707812
3.564	1	4	4	0.187549
